,cik,ticker,name,date,shares,netincome,revenue,pe
18295,933136,COOP,Mr. Cooper Group Inc.,2020-12-31,91312000.0,305000000.0,2689000000.0,0.9053097456552229
18296,914475,NBIX,"NEUROCRINE BIOSCIENCES, INC.",2020-12-31,93100000.0,407300000.0,1045900000.0,8.451012742417937
18298,1705696,VICI,VICI PROPERTIES INC.,2020-12-31,506140642.0,891674000.0,1225574000.0,10.444328371494171
18299,1022079,DGX,Quest Diagnostics Inc,2020-12-31,134000000.0,1431000000.0,9437000000.0,1.7604451043582814
18300,1705873,BRY,BERRY CORPORATION (bry),2020-12-31,79802000.0,-262895000.0,406052000.0,0.7546808614427203
18303,1503584,CMRE-PE,COSTAMARE INC.,2020-12-31,,8877000.0,460319000.0,
18305,1714899,DNLI,Denali Therapeutics Inc.,2020-12-31,108974137.0,71136000.0,335659000.0,19.794354585800082
18306,1503584,CMRE,COSTAMARE INC.,2020-12-31,,8877000.0,460319000.0,
18307,1827090,CERT,"Certara, Inc.",2020-12-31,133247212.0,-49397000.0,243530000.0,18.449867167475418
18308,275880,PSN,PARSONS CORPORATION,2020-12-31,100848000.0,98541000.0,3918946000.0,0.8414838267587555
18309,1015328,WTFC,Wintrust Financial Corp,2020-12-31,57523000.0,292990000.0,170130000.0,18.423725189857436
18310,1712923,GSKY,"GreenSky, Inc.",2020-12-31,67553999.0,9965000.0,525649000.0,0.5474756942406117
18311,1015328,WTFCM,Wintrust Financial Corp,2020-12-31,57523000.0,292990000.0,170130000.0,9.243983005803287
18313,1781335,OTIS,OTIS WORLDWIDE CORPORATION,2020-12-31,433200000.0,906000000.0,12756000000.0,2.2733152287250853
18315,1709505,BEST,BEST Inc.,2020-12-31,,-310426000.0,4596938000.0,
18317,1597672,RYAM,RAYONIER ADVANCED MATERIALS INC.,2020-12-31,63241197.0,555000.0,1343834000.0,0.3044799665148142
18318,106532,WEYS,"WEYCO GROUP, INC.",2020-12-31,9757000.0,-8485000.0,195375000.0,0.8949222814812541
18320,1671933,TTD,"TRADE DESK, INC.",2020-12-31,462865000.0,242317000.0,836033000.0,49.88723842275172
18321,1660280,TENB,"TENABLE HOLDINGS, INC.",2020-12-31,101009000.0,-42731000.0,440221000.0,8.262517963613156
18323,1802883,API,"Agora, Inc.",2020-12-31,,-3115000.0,133564000.0,
18325,1724755,GHG,GreenTree Hospitality Group Ltd.,2020-12-31,,40052780.0,142530283.0,
18326,1666700,DD,"DUPONT DE NEMOURS, INC.",2020-12-31,735500000.0,-2951000000.0,14338000000.0,3.2542976000798194
18328,1507079,FND,"Floor & Decor Holdings, Inc.",2020-12-31,102690000.0,194981000.0,2425788000.0,3.3904206484400072
18329,932787,STMEF,STMicroelectronics N.V.,2020-12-31,894578477.0,1106000000.0,10219000000.0,3.435972719664351
18330,1015328,WTFCP,Wintrust Financial Corp,2020-12-31,57523000.0,292990000.0,170130000.0,9.35217875285186
18331,1715497,BORR,Borr Drilling Limited,2020-12-31,75177352.0,-317600000.0,307500000.0,0.3701415131752107
18332,818479,XRAY,DENTSPLY SIRONA Inc.,2020-12-31,219200000.0,-83000000.0,3342000000.0,3.337847955179814
18334,1721947,JAMF,JAMF HOLDING CORP.,2020-12-31,108908597.0,-24082000.0,269132000.0,12.827915699324738
18335,1596856,LEJU,Leju Holdings Ltd,2020-12-31,136070785.0,19302238.0,719525983.0,4.1793687392202
18336,1668397,MEDP,"Medpace Holdings, Inc.",2020-12-31,35635000.0,145384000.0,925925000.0,4.94004225153212
18338,1845815,PAYO,Payoneer Global Inc.,2020-12-31,47007695.0,-23746000.0,345592000.0,1.335724063503756
18339,1708055,RBBN,RIBBON COMMUNICATIONS INC.,2020-12-31,138967000.0,88591000.0,843795000.0,1.1297929456255325
18340,1498710,SAVE,"Spirit Airlines, Inc.",2020-12-31,84692000.0,-428700000.0,1810022000.0,1.0588710462765896
18342,1669162,KNSL,"KINSALE CAPITAL GROUP, INC.",2020-12-31,22319000.0,88419000.0,459886000.0,11.655347459445641
18343,277135,GWW,"W.W. Grainger, Inc.",2020-12-31,53500000.0,695000000.0,11797000000.0,1.8970118968317227
18346,1501585,HII,"HUNTINGTON INGALLS INDUSTRIES, INC.",2020-12-31,40600000.0,696000000.0,9361000000.0,0.694767022660089
18347,1720592,RPAY,REPAY HOLDINGS CORPORATION,2020-12-31,,-105596562.0,155035943.0,
18350,355811,GNTX,GENTEX CORPORATION,2020-12-31,242599923.0,347563621.0,1688189405.0,4.684756992431128
18352,722313,NSYS,NORTECH SYSTEMS INC,2020-12-31,2657738.0,-1546000.0,104106000.0,0.11283885811355078
18353,731012,HCSG,"HEALTHCARE SERVICES GROUP, INC.",2020-12-31,74696000.0,98682000.0,1760303000.0,1.004403404242822
18355,752642,UMH,"UMH Properties, Inc.",2020-12-31,41395000.0,5055000.0,163609000.0,3.6256584102452325
18357,1834489,GENI,Genius Sports Limited,2020-12-31,,-30348000.0,149739000.0,
18358,1499832,TSQ,"Townsquare Media, Inc.",2020-12-31,27625000.0,-82470000.0,371338000.0,0.498434027034533
18360,1776661,ADV,Advantage Solutions Inc.,2020-12-31,223227833.0,-175806000.0,3155671000.0,0.7434629832839977
18363,1666134,BL,"BlackLine, Inc.",2020-12-31,56832000.0,-46911000.0,351737000.0,19.857600669587647
18364,887921,REV,"Revlon, Inc.",2020-12-31,53401324.0,-619000000.0,1904300000.0,0.3606264812824189
18365,752642,UMH-PD,"UMH Properties, Inc.",2020-12-31,41395000.0,5055000.0,163609000.0,6.259510726949229
18366,1666071,CDLX,"CARDLYTICS, INC.",2020-12-31,,-55422000.0,186892000.0,
18367,896841,AVID,"Avid Technology, Inc.",2020-12-31,43822000.0,11062000.0,360466000.0,1.4770804549755971
18369,910606,REG,REGENCY CENTERS CORPORATION,2020-12-31,169231000.0,44889000.0,1016175000.0,7.590768607642596
18372,910638,DDD,3D SYSTEMS CORPORATION,2020-12-31,117579000.0,-149594000.0,557240000.0,1.9306722509998757
18373,891482,FLL,FULL HOUSE RESORTS INC,2020-12-31,27093656.0,147000.0,125589000.0,0.7529071789598232
18374,873303,SRPT,"Sarepta Therapeutics, Inc.",2020-12-31,77956000.0,-554128000.0,540099000.0,20.33123965713798
18376,1802665,HRMY,"HARMONY BIOSCIENCES HOLDINGS, INC.",2020-12-31,25772419.0,-36944000.0,159742000.0,6.977858808265829
18379,702165,NSC,NORFOLK SOUTHERN CORPORATION,2020-12-31,255100000.0,2013000000.0,9789000000.0,6.176708866064438
18382,1770787,TXG,"10x Genomics, Inc.",2020-12-31,101151675.0,-542731000.0,298845000.0,51.82396567112745
18383,1833835,PSFE,PAYSAFE LIMITED,2020-12-31,723712382.0,-126715000.0,1426489000.0,5.321977752043922
18384,708821,PAR,PAR TECHNOLOGY CORPORATION,2020-12-31,19014000.0,-36562000.0,213786000.0,4.800949132759309
18385,805928,AXGN,"AXOGEN, INC.",2020-12-31,39967000.0,-23786000.0,112300000.0,5.085738454811932
18387,1791706,LI,LI AUTO INC.,2020-12-31,,-23243000.0,1449288000.0,
18388,1725057,CDAY,Ceridian HCM Holding Inc.,2020-12-31,146774471.0,-4000000.0,842500000.0,16.797619258240854
18389,1722608,IQ,"IQIYI, INC.",2020-12-31,,-1078675000.0,4552830000.0,
18390,1720446,ZEPP,Zepp Health Corp,2020-12-31,,35058000.0,985956000.0,
18391,1596532,ANET,"ARISTA NETWORKS, INC.",2020-12-31,303936000.0,634557000.0,2317512000.0,8.875410236296107
18393,1723935,STG,Sunlands Technology Group,2020-12-31,,-65983000.0,337746000.0,
18394,1793862,DADA,DADA NEXUS LTD,2020-12-31,,-261330000.0,879692000.0,
18395,1801368,MP,MP Materials Corp. / DE,2020-12-31,79690821.0,-21825000.0,134310000.0,12.768569014962123
18397,1723089,CHX,ChampionX Corp,2020-12-31,148370000.0,-743930000.0,1899996000.0,0.9277049093680192
18398,1734902,WEIDY,Weidai Ltd.,2020-12-31,,-109478000.0,235426000.0,
18400,1791278,BLCT,BlueCity Holdings Limited,2020-12-31,11974046.0,-34000438.0,158057233.0,1.044698118201439
18401,1793659,RSI,"RUSH STREET INTERACTIVE, INC.",2020-12-31,43579704.0,1081000.0,278500000.0,2.502116542137872
18402,1796514,METX,Meten Holding Group Ltd.,2020-12-31,,-63262000.0,137477000.0,
18403,1475115,EB,"EVENTBRITE, INC.",2020-12-31,89335000.0,-224718000.0,106006000.0,14.132671649664337
18404,1694028,LBRT,Liberty Oilfield Services Inc.,2020-12-31,85242000.0,-115583000.0,965787000.0,0.8208338031663516
18405,1723128,AMRX,"Amneal Pharmaceuticals, Inc.",2020-12-31,147443000.0,67791000.0,1992523000.0,0.2922926646420795
18406,1794905,CYXT,"Cyxtera Technologies, Inc.",2020-12-31,115745455.0,-122800000.0,690500000.0,1.679608272388218
18407,1794669,FOUR,"SHIFT4 PAYMENTS, INC.",2020-12-31,,-18400000.0,766900000.0,
18408,1794350,YALA,Yalla Group Ltd,2020-12-31,91755810.0,3213386.0,134927410.0,10.47939049670615
18409,1795589,KC,Kingsoft Cloud Holdings Ltd,2020-12-31,,-147471000.0,1008017000.0,
18410,1827075,CVT,CVENT HOLDING CORP.,2020-12-31,,-83733000.0,498700000.0,
18411,1718108,SURF,"SURFACE ONCOLOGY, INC.",2020-12-31,35545121.0,59337000.0,126162000.0,2.546946723134234
18412,1803914,PLBY,"PLBY GROUP, INC.",2020-12-31,22199591.0,-5271000.0,147662000.0,1.5259568486240742
18413,1479094,STAG,"STAG INDUSTRIAL, INC.",2020-12-31,148791000.0,202147000.0,483411000.0,9.16610520275019
18414,1753673,SJ,SCIENJOY HOLDING CORPORATION,2020-12-31,23287706.0,26988000.0,187308000.0,1.1264154554632495
18415,1741231,TTCF,"TATTOOED CHEF, INC.",2020-12-31,36487862.0,68794000.0,148498000.0,3.7446632852199433
18416,1734262,CTKYY,CooTek(Cayman)Inc.,2020-12-31,3080332924.0,-47366729.0,441505231.0,449.8698165594171
18418,1738758,GSMG,GLORY STAR NEW MEDIA GROUP HOLDINGS Ltd,2020-12-31,53844237.0,48990000.0,123763000.0,1.1703093865775067
18419,1729149,VMD,"Viemed Healthcare, Inc.",2020-12-31,38743516.0,31530000.0,131309000.0,2.8767965714459787
18420,1693256,WTTR,"Select Energy Services, Inc.",2020-12-31,,-338684000.0,605105000.0,
18422,1790625,AGIL,"AgileThought, Inc.",2020-12-31,34557480.0,-26177000.0,163987000.0,2.0820425177287816
18424,1799191,TOI,"The Oncology Institute, Inc.",2020-12-31,59117723.0,-14322000.0,187515000.0,3.184220061603721
18425,1809587,BEKE,KE Holdings Inc.,2020-12-31,2226264859.0,425685000.0,10801682000.0,13.464744408776586
18426,1807192,CD,Chindata Group Holdings Limited,2020-12-31,613673576.0,-43425000.0,280625000.0,40.390380498329776
18427,1806201,LPRO,OPEN LENDING CORPORATION,2020-12-31,82908772.0,-97564000.0,108892000.0,21.410156285308474
18429,1590364,FTAIO,Fortress Transportation & Infrastructure Investors LLC,2020-12-31,86015702.0,-105039000.0,366496000.0,5.428553422336806
18431,1785424,KPLT,"Katapult Holdings, Inc.",2020-12-31,30855778.0,22531000.0,247200000.0,1.2540776676670788
18432,1781193,QH,QUHUO Ltd,2020-12-31,28282187.0,526000.0,395526000.0,60.85097095260488
18433,1778016,IMAB,I-MAB,2020-12-31,134158824.0,72170000.0,236424000.0,22.209996825516665
18434,1775625,SDC,"SMILEDIRECTCLUB, INC.",2020-12-31,109854360.0,-78366000.0,656780000.0,2.0573230746262925
18435,1774170,PWFL,"POWERFLEET, INC.",2020-12-31,29703000.0,-9007000.0,113593000.0,1.7990249698417913
18436,1476150,TRNO,Terreno Realty Corporation,2020-12-31,67762927.0,79795000.0,186884000.0,21.008667929420287
18437,1477294,ST,SENSATA TECHNOLOGIES HOLDING PLC,2020-12-31,157373000.0,164286000.0,3045578000.0,2.523174214601816
18438,1770088,WIMI,WiMi Hologram Cloud Inc.,2020-12-31,129439604.0,-23167846.0,117398517.0,6.692575328696704
18439,1762359,ACRDF,"ACREAGE HOLDINGS, INC.",2020-12-31,97981000.0,-286588000.0,114545000.0,2.82279711316864
18440,1762359,ACRHF,"ACREAGE HOLDINGS, INC.",2020-12-31,97981000.0,-286588000.0,114545000.0,3.6456853657767057
18442,1760689,MVST,"Microvast Holdings, Inc.",2020-12-31,,-2423649.0,107518000.0,
18444,1773751,HIMS,"HIMS & HERS HEALTH, INC.",2020-12-31,35353809.0,-18114000.0,148757000.0,2.500198893925593
18445,1752474,KLDI,KLDiscovery Inc.,2020-12-31,42529017.0,-49926000.0,289500000.0,1.3809075771207857
18446,1727263,FTDR,"Frontdoor, Inc.",2020-12-31,85200000.0,112000000.0,1474000000.0,2.736341935549856
18448,1713952,VVNT,"Vivint Smart Home, Inc.",2020-12-31,179071278.0,-603331000.0,1252267000.0,3.150239028336999
18456,1743759,CRSR,"Corsair Gaming, Inc.",2020-12-31,86256000.0,103217000.0,1702367000.0,1.9243810767684857
18457,1711269,EVRG,"Evergy, Inc.",2020-12-31,227200000.0,618300000.0,4913400000.0,2.5622078327292774
18459,1813914,CMAX,"CareMax, Inc.",2020-12-31,10796069.0,7601000.0,103421000.0,1.116967890861752
18461,1810997,XPEV,XPeng Inc.,2020-12-31,,-418696000.0,895681000.0,
18462,1474098,PEB,PEBBLEBROOK HOTEL TRUST,2020-12-31,130610015.0,-391729000.0,442888000.0,5.455747903533173
18463,1708035,ECVT,ECOVYST INC.,2020-12-31,135528977.0,-278771000.0,495920000.0,3.4953533042829084
18464,1737806,PDD,Pinduoduo Inc.,2020-12-31,4768343300.0,-1100344000.0,9117527000.0,72.59575121977011
18469,1702780,ATUS,"Altice USA, Inc.",2020-12-31,581057000.0,436183000.0,9894642000.0,1.9919318330115285
18471,1590584,CVEO,Civeo Corp,2020-12-31,14129000.0,-134250000.0,529729000.0,0.42542044574698973
18473,1704711,FNKO,"FUNKO, INC.",2020-12-31,35270795.0,3961000.0,652537000.0,0.47457473014048496
18474,1744781,NIU,Niu Technologies,2020-12-31,150897412.0,25847122.0,374609772.0,12.011861718838889
18477,1726978,GSHD,"GOOSEHEAD INSURANCE, INC.",2020-12-31,16785000.0,9287000.0,117014000.0,17.659436992537227
18479,1707925,LIN,LINDE PLC,2020-12-31,526736000.0,2501000000.0,27243000000.0,4.957811261346808
18482,1722684,WH,"Wyndham Hotels & Resorts, Inc.",2020-12-31,93400000.0,-132000000.0,1300000000.0,4.131153846153846
18483,1821424,UK,UCOMMUNE INTERNATIONAL LTD,2020-12-31,,-77846000.0,134427000.0,
18484,1819580,YSG,Yatsen Holding Ltd,2020-12-31,,-411924000.0,802018000.0,
18485,1590717,CTRE,"CareTrust REIT, Inc.",2020-12-31,95200000.0,80867000.0,178332000.0,10.372429115653581
18486,1717547,BRSP,"BRIGHTSPIRE CAPITAL, INC.",2020-12-31,128548000.0,-353299000.0,291012000.0,3.2069416705232165
18488,1819404,NRDY,NERDY INC.,2020-12-31,0.0,0.0,103968000.0,0.0
18489,1474735,GNRC,GENERAC HOLDINGS INC.,2020-12-31,62280889.0,350576000.0,2485200000.0,5.403090314072259
18492,1701051,WOW,"WideOpenWest, Inc.",2020-12-31,81561707.0,14400000.0,730200000.0,0.9148046372299996
18494,1818383,MAX,"MediaAlpha, Inc.",2020-12-31,32134170.0,-4366000.0,584814000.0,2.0742747565892747
18496,1720635,NVT,nVent Electric plc,2020-12-31,169600000.0,-47200000.0,1998600000.0,1.9517662363654558
18497,1742692,INMD,InMode Ltd.,2020-12-31,72114364.0,75030000.0,206107000.0,7.536587629642235
18499,1821468,YQ,17 EDUCATION & TECHNOLOGY GROUP INC.,2020-12-31,,-205349000.0,198371000.0,
18501,1726173,BH-A,BIGLARI HOLDINGS INC.,2020-12-31,,-37989000.0,433683000.0,
18502,1590364,FTAI,Fortress Transportation & Infrastructure Investors LLC,2020-12-31,86015702.0,-105039000.0,366496000.0,4.182867044919851
18503,1688852,SAFE,Safehold Inc.,2020-12-31,50688000.0,59294000.0,155427000.0,22.199052574721573
18508,1701605,BKR,Baker Hughes Company,2020-12-31,,-9940000000.0,20705000000.0,
18510,1823882,MIMO,Airspan Networks Holdings Inc.,2020-12-31,,-25643000.0,172955000.0,
18511,1743745,GNLN,"Greenlane Holdings, Inc.",2020-12-31,11947000.0,-14517000.0,138304000.0,7.169720326237853
18512,1711291,CURO,CURO GROUP HOLDINGS CORP.,2020-12-31,40886000.0,75733000.0,558585000.0,0.6324105624696226
18513,1742770,VIOT,"Viomi Technology Co., Ltd",2020-12-31,208812049.0,26563000.0,892816000.0,1.3261011605539048
18515,1749723,NFE,New Fortress Energy Inc.,2020-12-31,106654918.0,-182147000.0,451650000.0,10.180213838319485
18516,1683606,CARS,Cars.com Inc.,2020-12-31,67241000.0,-817120000.0,547503000.0,1.371831707095817
18517,1754170,ASLE,AerSale Corporation,2020-12-31,1030835.0,8094000.0,208938000.0,0.05417189706095198
18518,1726173,BH,BIGLARI HOLDINGS INC.,2020-12-31,,-37989000.0,433683000.0,
18525,10254,ESTE,"EARTHSTONE ENERGY, INC.",2020-12-31,29911625.0,-13547000.0,144523000.0,0.7823387394686073
18529,1760173,SRGA,"Surgalign Holdings, Inc.",2020-12-31,74403155.0,-33783000.0,101749000.0,49.578218322149695
18530,1590364,FTAIP,Fortress Transportation & Infrastructure Investors LLC,2020-12-31,86015702.0,-105039000.0,366496000.0,5.337021533093317
18531,1726189,NEWYY,Puxin Limited,2020-12-31,,-4935000.0,445044000.0,
18536,1725033,XYF,X Financial,2020-12-31,321236089.0,-200536792.0,336085434.0,2.389541888030768
18538,1674335,JELD,"JELD-WEN Holding, Inc.",2020-12-31,100633392.0,91586000.0,4235677000.0,0.5747184703234051
18539,1855457,KORE,"KORE Group Holdings, Inc.",2020-12-31,31650173.0,-35201000.0,213760000.0,1.5117340360093483
18541,1854587,CLBT,Cellebrite DI Ltd.,2020-12-31,123696624.0,5781000.0,194913000.0,6.320863050482275
18542,1687229,INVH,Invitation Homes Inc.,2020-12-31,553993321.0,196212000.0,1822828000.0,8.686024721977972
18543,1767258,XPEL,"XPEL, INC.",2020-12-31,27612597.0,18281691.0,158924448.0,6.581524850433556
18544,1755672,CTVA,"Corteva, Inc.",2020-12-31,748700000.0,681000000.0,14217000000.0,2.0180195379837444
18546,1488139,AMRC,"Ameresco, Inc.",2020-12-31,47702000.0,54052000.0,1032275000.0,2.058680161397169
18547,18349,SNV,SYNOVUS FINANCIAL CORP,2020-12-31,147415000.0,373695000.0,839687000.0,5.542412238146491
18548,1747009,ETRN,EQUITRANS MIDSTREAM CORPORATION,2020-12-31,343935000.0,423132000.0,1510825000.0,1.8576006801050313
18551,1592057,EVA,Enviva Inc.,2020-12-31,,-86290000.0,874962000.0,
18552,1690680,NMRK,"NEWMARK GROUP, INC.",2020-12-31,179106000.0,80060000.0,1904998000.0,0.6600133525514589
18554,1675149,AA,ALCOA CORP,2020-12-31,186000000.0,-170000000.0,9286000000.0,0.3986000354347008
18556,1681459,FTI,TechnipFMC plc,2020-12-31,448700000.0,-3287600000.0,6530600000.0,0.4248198000383615
18560,1763197,MOHO,ECMOHO Ltd,2020-12-31,139619496.0,-13298912.0,304938765.0,1.217909672270226
18561,1494259,CARG,"CarGurus, Inc.",2020-12-31,112854524.0,77553000.0,551451000.0,5.126485834822733
18562,1582982,MTBCP,"CareCloud, Inc.",2020-12-31,,-8813000.0,105122000.0,
18564,55785,KMB,KIMBERLY-CLARK CORPORATION,2020-12-31,340700000.0,2352000000.0,19140000000.0,2.4797761843371418
18567,1725255,AHCO,AdaptHealth Corp.,2020-12-31,52488000.0,-161632000.0,1056389000.0,1.4836312305752262
18568,73309,NUE,NUCOR CORPORATION,2020-12-31,303168000.0,721470000.0,20139658000.0,0.8083613848506677
18569,1493761,HEAR,TURTLE BEACH CORPORATION,2020-12-31,14801000.0,38746000.0,360093000.0,0.768220148418844
18570,1682852,MRNA,"Moderna, Inc.",2020-12-31,381000000.0,-747000000.0,803000000.0,72.47066263125218
18572,1734107,SOHU,SOHU.COM LIMITED,2020-12-31,39452000.0,-86112000.0,749890000.0,0.9659266613497842
18573,1735707,GTX,Garrett Motion Inc.,2020-12-31,75543461.0,80000000.0,3034000000.0,0.12075997977772385
18576,1531048,NARI,"Inari Medical, Inc.",2020-12-31,32033827.0,13789000.0,139670000.0,15.841457872943737
18580,1481792,QUAD,"QUAD/GRAPHICS, INC.",2020-12-31,50600000.0,-128300000.0,2929600000.0,0.0535431441747706
18581,701719,ELA,ENVELA CORPORATION,2020-12-31,26924631.0,6383943.0,113922015.0,1.0919030192603292
18582,1753886,STON,STONEMOR INC.,2020-12-31,106991000.0,-8359000.0,279539000.0,0.558801684492621
18583,18349,SNV-PE,SYNOVUS FINANCIAL CORP,2020-12-31,147415000.0,373695000.0,839687000.0,4.697971308047661
18584,18349,SNV-PD,SYNOVUS FINANCIAL CORP,2020-12-31,147415000.0,373695000.0,839687000.0,4.710260416980526
18585,1522690,GWGHQ,"GWG Holdings, Inc.",2020-12-31,28063268.0,-215839000.0,124371000.0,1.714875928662455
18586,1582982,MTBC,"CareCloud, Inc.",2020-12-31,,-8813000.0,105122000.0,
18587,1597553,SAGE,"Sage Therapeutics, Inc.",2020-12-31,51983188.0,606073000.0,1114200000.0,3.4566812139219887
18588,1000694,NVAX,"NOVAVAX, INC",2020-12-31,57554000.0,-418259000.0,475598000.0,16.881448197847764
18589,1703057,ABCL,AbCellera Biologics Inc.,2020-12-31,159195023.0,118918000.0,233155000.0,27.475318962593814
18591,1733998,NWN,NORTHWEST NATURAL HOLDING COMPANY,2020-12-31,30541000.0,76781000.0,773679000.0,1.8916432578340097
18592,1677576,IIPR-PA,"Innovative Industrial Properties, Inc.",2020-12-31,19443602.0,65730000.0,116896000.0,5.281056353510813
18593,1733298,QTT,QUTOUTIAO INC.,2020-12-31,,-169262658.0,809991575.0,
18594,1677576,IIPR,"Innovative Industrial Properties, Inc.",2020-12-31,19443602.0,65730000.0,116896000.0,25.55865003528433
18596,1515816,PLYM,"PLYMOUTH INDUSTRIAL REIT, INC.",2020-12-31,,-13813000.0,109851000.0,
18598,1648365,TMNA,"TINGO, INC.",2020-12-31,40306211.0,141970335.0,585254527.0,0.1377390832211367
18599,1643154,ITHUF,"IANTHUS CAPITAL HOLDINGS, INC.",2020-12-31,,-313362000.0,151669000.0,
18600,1609550,INSP,"Inspire Medical Systems, Inc.",2020-12-31,26073418.0,-57203000.0,115381000.0,41.97291410670356
18601,1481582,RYI,Ryerson Holding Corporation,2020-12-31,38025000.0,-65800000.0,3466600000.0,0.11780663800172163
18602,1604868,GRWG,GROWGENERATION CORP.,2020-12-31,43945000.0,5328000.0,193365479.0,7.992872241349252
18603,1739104,ELAN,Elanco Animal Health Inc,2020-12-31,441400000.0,-560000000.0,3273000000.0,4.125397515231376
18604,842717,BRBS,"BLUE RIDGE BANKSHARES, INC.",2020-12-31,8535606.0,17696000.0,111284000.0,0.7572955699021998
18605,1388658,IRTC,"iRhythm Technologies, Inc.",2020-12-31,27754404.0,-43830000.0,265166000.0,25.592380507231344
18606,1020214,CERS,CERUS CORP,2020-12-31,163949000.0,-59857000.0,114249000.0,9.54284821429855
18607,1034842,RIGL,RIGEL PHARMACEUTICALS INC,2020-12-31,168754000.0,-29744000.0,108621000.0,4.707419515304677
18608,1082324,VHC,VirnetX Holding Corp,2020-12-31,70850311.0,280429000.0,302636000.0,1.2688797467104038
18609,1742924,LTHM,LIVENT CORPORATION,2020-12-31,146200000.0,-16300000.0,288200000.0,7.695537859660563
18610,1740332,REZI,"RESIDEO TECHNOLOGIES, INC.",2020-12-31,125348000.0,37000000.0,5071000000.0,0.4570468332301557
18611,894871,AREN,"THE ARENA GROUP HOLDINGS, INC",2020-12-31,,-89231963.0,128032397.0,
