,cik,entityName,date,NetIncomeLoss,Revenues,ticker,close
13927,1701051,"WideOpenWest, Inc.",2018-12-31,-87300000.0,1153800000.0,WOW,7.130000114440918
15571,1701051,"WideOpenWest, Inc.",2019-12-31,36400000.0,727000000.0,WOW,6.130000114440918
18492,1701051,"WideOpenWest, Inc.",2020-12-31,14400000.0,730200000.0,WOW,8.1899995803833
22243,1701051,"WideOpenWest, Inc.",2021-12-31,770500000.0,725700000.0,WOW,18.600000381469727
279,1025378,W. P. Carey Inc.,2009-12-31,69023000.0,223898000.0,WPC,26.229999542236328
1438,1025378,W. P. Carey Inc.,2010-12-31,73972000.0,257179000.0,WPC,29.600000381469727
2470,1025378,W. P. Carey Inc.,2011-12-31,139079000.0,324122000.0,WPC,39.4900016784668
3179,1025378,W. P. Carey Inc.,2012-12-31,62132000.0,352361000.0,WPC,48.52000045776367
4860,1025378,W. P. Carey Inc.,2013-12-31,98876000.0,489851000.0,WPC,62.77000045776367
5337,1025378,W. P. Carey Inc.,2014-12-31,239826000.0,908446000.0,WPC,68.13999938964844
7415,1025378,W. P. Carey Inc.,2015-12-31,172258000.0,938383000.0,WPC,61.869998931884766
8031,1025378,W. P. Carey Inc.,2016-12-31,267747000.0,941533000.0,WPC,58.119998931884766
12095,1025378,W. P. Carey Inc.,2017-12-31,277289000.0,848302000.0,WPC,71.18000030517578
13407,1025378,W. P. Carey Inc.,2018-12-31,411566000.0,885732000.0,WPC,67.75
15617,1025378,W. P. Carey Inc.,2019-12-31,305243000.0,1232766000.0,WPC,83.41999816894531
19886,1025378,W. P. Carey Inc.,2020-12-31,455359000.0,1209319000.0,WPC,69.20999908447266
22978,1025378,W. P. Carey Inc.,2021-12-31,409988000.0,1331524000.0,WPC,76.3499984741211
6866,1370416,WESTPORT FUEL SYSTEMS INC.,2015-12-31,-99154000.0,621153000.0,WPRT,2.4600000381469727
8987,1370416,WESTPORT FUEL SYSTEMS INC.,2016-12-31,-97573000.0,483790000.0,WPRT,1.2699999809265137
10555,1370416,WESTPORT FUEL SYSTEMS INC.,2017-12-31,-9979000.0,564360000.0,WPRT,2.819999933242798
12982,1370416,WESTPORT FUEL SYSTEMS INC.,2018-12-31,-31492000.0,270283000.0,WPRT,2.0999999046325684
16914,1370416,WESTPORT FUEL SYSTEMS INC.,2019-12-31,41000.0,305338000.0,WPRT,2.440000057220459
19520,1370416,WESTPORT FUEL SYSTEMS INC.,2020-12-31,-7359000.0,252497000.0,WPRT,3.940000057220459
22564,1370416,WESTPORT FUEL SYSTEMS INC.,2021-12-31,13658000.0,312412000.0,WPRT,2.400000095367432
77,11544,W. R. BERKLEY CORP,2009-12-31,309057000.0,4431178000.0,WRB,10.95111083984375
1261,11544,W. R. BERKLEY CORP,2010-12-31,446405000.0,4724069000.0,WRB,11.862221717834473
2085,11544,W. R. BERKLEY CORP,2011-12-31,391211000.0,5155984000.0,WRB,15.15999984741211
3674,11544,W. R. BERKLEY CORP,2012-12-31,510592000.0,5823554000.0,WRB,17.666667938232422
5020,11544,W. R. BERKLEY CORP,2013-12-31,499925000.0,6408534000.0,WRB,19.462221145629883
5830,11544,W. R. BERKLEY CORP,2014-12-31,648884000.0,7128928000.0,WRB,23.217777252197266
6572,11544,W. R. BERKLEY CORP,2015-12-31,503694000.0,7206457000.0,WRB,24.737777709960938
8071,11544,W. R. BERKLEY CORP,2016-12-31,601916000.0,7654184000.0,WRB,27.462221145629883
10502,11544,W. R. BERKLEY CORP,2017-12-31,549094000.0,7684764000.0,WRB,30.71999931335449
14556,11544,W. R. BERKLEY CORP,2018-12-31,640749000.0,7691651000.0,WRB,35.01333236694336
16453,11544,W. R. BERKLEY CORP,2019-12-31,681944000.0,7902196000.0,WRB,45.33333206176758
19692,11544,W. R. BERKLEY CORP,2020-12-31,530670000.0,8098925000.0,WRB,43.41999816894531
21510,11544,W. R. BERKLEY CORP,2021-12-31,1022490000.0,9455466000.0,WRB,51.09333419799805
92,11544,W. R. BERKLEY CORP,2009-12-31,309057000.0,4431178000.0,WRB-PE,
1263,11544,W. R. BERKLEY CORP,2010-12-31,446405000.0,4724069000.0,WRB-PE,
2086,11544,W. R. BERKLEY CORP,2011-12-31,391211000.0,5155984000.0,WRB-PE,
3673,11544,W. R. BERKLEY CORP,2012-12-31,510592000.0,5823554000.0,WRB-PE,
5021,11544,W. R. BERKLEY CORP,2013-12-31,499925000.0,6408534000.0,WRB-PE,
5849,11544,W. R. BERKLEY CORP,2014-12-31,648884000.0,7128928000.0,WRB-PE,
6561,11544,W. R. BERKLEY CORP,2015-12-31,503694000.0,7206457000.0,WRB-PE,
8110,11544,W. R. BERKLEY CORP,2016-12-31,601916000.0,7654184000.0,WRB-PE,
10503,11544,W. R. BERKLEY CORP,2017-12-31,549094000.0,7684764000.0,WRB-PE,
14559,11544,W. R. BERKLEY CORP,2018-12-31,640749000.0,7691651000.0,WRB-PE,
16491,11544,W. R. BERKLEY CORP,2019-12-31,681944000.0,7902196000.0,WRB-PE,
19707,11544,W. R. BERKLEY CORP,2020-12-31,530670000.0,8098925000.0,WRB-PE,
21529,11544,W. R. BERKLEY CORP,2021-12-31,1022490000.0,9455466000.0,WRB-PE,
98,11544,W. R. BERKLEY CORP,2009-12-31,309057000.0,4431178000.0,WRB-PF,
1249,11544,W. R. BERKLEY CORP,2010-12-31,446405000.0,4724069000.0,WRB-PF,
2092,11544,W. R. BERKLEY CORP,2011-12-31,391211000.0,5155984000.0,WRB-PF,
3670,11544,W. R. BERKLEY CORP,2012-12-31,510592000.0,5823554000.0,WRB-PF,
5026,11544,W. R. BERKLEY CORP,2013-12-31,499925000.0,6408534000.0,WRB-PF,
5862,11544,W. R. BERKLEY CORP,2014-12-31,648884000.0,7128928000.0,WRB-PF,
6588,11544,W. R. BERKLEY CORP,2015-12-31,503694000.0,7206457000.0,WRB-PF,
7955,11544,W. R. BERKLEY CORP,2016-12-31,601916000.0,7654184000.0,WRB-PF,
10506,11544,W. R. BERKLEY CORP,2017-12-31,549094000.0,7684764000.0,WRB-PF,
14563,11544,W. R. BERKLEY CORP,2018-12-31,640749000.0,7691651000.0,WRB-PF,
16729,11544,W. R. BERKLEY CORP,2019-12-31,681944000.0,7902196000.0,WRB-PF,
19730,11544,W. R. BERKLEY CORP,2020-12-31,530670000.0,8098925000.0,WRB-PF,
21538,11544,W. R. BERKLEY CORP,2021-12-31,1022490000.0,9455466000.0,WRB-PF,
99,11544,W. R. BERKLEY CORP,2009-12-31,309057000.0,4431178000.0,WRB-PG,
1275,11544,W. R. BERKLEY CORP,2010-12-31,446405000.0,4724069000.0,WRB-PG,
2089,11544,W. R. BERKLEY CORP,2011-12-31,391211000.0,5155984000.0,WRB-PG,
3671,11544,W. R. BERKLEY CORP,2012-12-31,510592000.0,5823554000.0,WRB-PG,
5023,11544,W. R. BERKLEY CORP,2013-12-31,499925000.0,6408534000.0,WRB-PG,
5867,11544,W. R. BERKLEY CORP,2014-12-31,648884000.0,7128928000.0,WRB-PG,
6564,11544,W. R. BERKLEY CORP,2015-12-31,503694000.0,7206457000.0,WRB-PG,
7960,11544,W. R. BERKLEY CORP,2016-12-31,601916000.0,7654184000.0,WRB-PG,
10505,11544,W. R. BERKLEY CORP,2017-12-31,549094000.0,7684764000.0,WRB-PG,
14561,11544,W. R. BERKLEY CORP,2018-12-31,640749000.0,7691651000.0,WRB-PG,
16591,11544,W. R. BERKLEY CORP,2019-12-31,681944000.0,7902196000.0,WRB-PG,
19731,11544,W. R. BERKLEY CORP,2020-12-31,530670000.0,8098925000.0,WRB-PG,
21556,11544,W. R. BERKLEY CORP,2021-12-31,1022490000.0,9455466000.0,WRB-PG,
130,11544,W. R. BERKLEY CORP,2009-12-31,309057000.0,4431178000.0,WRB-PH,
1265,11544,W. R. BERKLEY CORP,2010-12-31,446405000.0,4724069000.0,WRB-PH,
2088,11544,W. R. BERKLEY CORP,2011-12-31,391211000.0,5155984000.0,WRB-PH,
3672,11544,W. R. BERKLEY CORP,2012-12-31,510592000.0,5823554000.0,WRB-PH,
5022,11544,W. R. BERKLEY CORP,2013-12-31,499925000.0,6408534000.0,WRB-PH,
5851,11544,W. R. BERKLEY CORP,2014-12-31,648884000.0,7128928000.0,WRB-PH,
6550,11544,W. R. BERKLEY CORP,2015-12-31,503694000.0,7206457000.0,WRB-PH,
7986,11544,W. R. BERKLEY CORP,2016-12-31,601916000.0,7654184000.0,WRB-PH,
10504,11544,W. R. BERKLEY CORP,2017-12-31,549094000.0,7684764000.0,WRB-PH,
14560,11544,W. R. BERKLEY CORP,2018-12-31,640749000.0,7691651000.0,WRB-PH,
16693,11544,W. R. BERKLEY CORP,2019-12-31,681944000.0,7902196000.0,WRB-PH,
19742,11544,W. R. BERKLEY CORP,2020-12-31,530670000.0,8098925000.0,WRB-PH,
21542,11544,W. R. BERKLEY CORP,2021-12-31,1022490000.0,9455466000.0,WRB-PH,
16067,1504776,Warby Parker Inc.,2019-12-31,0.0,370463000.0,WRBY,
18834,1504776,Warby Parker Inc.,2020-12-31,-55919000.0,393719000.0,WRBY,
22169,1504776,Warby Parker Inc.,2021-12-31,-144271000.0,540798000.0,WRBY,50.75
8426,104894,WASHINGTON REAL ESTATE INVESTMENT TRUST,2016-12-31,119339000.0,313264000.0,WRE,31.059999465942383
11487,104894,WASHINGTON REAL ESTATE INVESTMENT TRUST,2017-12-31,19668000.0,280281000.0,WRE,32.31999969482422
13358,104894,WASHINGTON REAL ESTATE INVESTMENT TRUST,2018-12-31,25630000.0,291730000.0,WRE,26.959999084472656
15548,104894,WASHINGTON REAL ESTATE INVESTMENT TRUST,2019-12-31,383550000.0,176748000.0,WRE,31.06999969482422
19469,104894,WASHINGTON REAL ESTATE INVESTMENT TRUST,2020-12-31,-15680000.0,176004000.0,WRE,23.209999084472656
21996,104894,WASHINGTON REAL ESTATE INVESTMENT TRUST,2021-12-31,16384000.0,169151000.0,WRE,25.200000762939453
7808,1732845,WestRock Company,2016-09-30,-396300000.0,14171800000.0,WRK,47.900001525878906
10046,1732845,WestRock Company,2017-09-30,708200000.0,14859700000.0,WRK,57.41999816894531
12609,1732845,WestRock Company,2018-09-30,1906100000.0,16285100000.0,WRK,55.08000183105469
15211,1732845,WestRock Company,2019-09-30,862900000.0,18289000000.0,WRK,34.18000030517578
18094,1732845,WestRock Company,2020-09-30,-690900000.0,17578800000.0,WRK,30.32999992370605
21047,1732845,WestRock Company,2021-09-30,838300000.0,18746100000.0,WRK,52.040000915527344
802,108385,WORLD ACCEPTANCE CORPORATION,2010-03-31,73661308.0,440636140.0,WRLD,41.790000915527344
1782,108385,WORLD ACCEPTANCE CORPORATION,2011-03-31,91249180.0,491445103.0,WRLD,59.810001373291016
2846,108385,WORLD ACCEPTANCE CORPORATION,2012-03-31,100694443.0,540161682.0,WRLD,63.720001220703125
3988,108385,WORLD ACCEPTANCE CORPORATION,2013-03-31,104089748.0,563636086.0,WRLD,78.69999694824219
5174,108385,WORLD ACCEPTANCE CORPORATION,2014-03-31,106607932.0,599263399.0,WRLD,95.8499984741211
6393,108385,WORLD ACCEPTANCE CORPORATION,2015-03-31,110833458.0,610212876.0,WRLD,82.11000061035156
7657,108385,WORLD ACCEPTANCE CORPORATION,2016-03-31,87395557.0,557475707.0,WRLD,36.72999954223633
9823,108385,WORLD ACCEPTANCE CORPORATION,2017-03-31,73600294.0,490821420.0,WRLD,52.43999862670898
12348,108385,WORLD ACCEPTANCE CORPORATION,2018-03-31,53690018.0,502668332.0,WRLD,118.0500030517578
14993,108385,WORLD ACCEPTANCE CORPORATION,2019-03-31,37235134.0,544542925.0,WRLD,123.0
17848,108385,WORLD ACCEPTANCE CORPORATION,2020-03-31,28157478.0,590029015.0,WRLD,78.0999984741211
20759,108385,WORLD ACCEPTANCE CORPORATION,2021-03-31,88282828.0,525533267.0,WRLD,126.5500030517578
23801,108385,WORLD ACCEPTANCE CORPORATION,2022-03-31,53919837.0,582387545.0,WRLD,196.47000122070312
8046,1609471,"WATERMARK LODGING TRUST, INC.",2016-12-31,-21027000.0,177600000.0,WRMK,
11923,1609471,"WATERMARK LODGING TRUST, INC.",2017-12-31,-5485000.0,340810000.0,WRMK,
13749,1609471,"WATERMARK LODGING TRUST, INC.",2018-12-31,8056000.0,613887000.0,WRMK,
15560,1609471,"WATERMARK LODGING TRUST, INC.",2019-12-31,-10898000.0,611063000.0,WRMK,
18806,1609471,"WATERMARK LODGING TRUST, INC.",2020-12-31,-350128000.0,279101000.0,WRMK,
22774,1609471,"WATERMARK LODGING TRUST, INC.",2021-12-31,-82771000.0,655920000.0,WRMK,6.0
6637,1647088,WILLSCOT MOBILE MINI HOLDINGS CORP.,2015-12-31,-71587000.0,453335000.0,WSC,9.729999542236328
9024,1647088,WILLSCOT MOBILE MINI HOLDINGS CORP.,2016-12-31,-30936000.0,426612000.0,WSC,9.854999542236328
10850,1647088,WILLSCOT MOBILE MINI HOLDINGS CORP.,2017-12-31,-147702000.0,445942000.0,WSC,10.5
14150,1647088,WILLSCOT MOBILE MINI HOLDINGS CORP.,2018-12-31,-25210000.0,751412000.0,WSC,14.84000015258789
17145,1647088,WILLSCOT MOBILE MINI HOLDINGS CORP.,2019-12-31,-11122000.0,1063665000.0,WSC,17.760000228881836
19618,1647088,WILLSCOT MOBILE MINI HOLDINGS CORP.,2020-12-31,70666000.0,1367645000.0,WSC,21.51000022888184
1112,828944,WSFS FINANCIAL CORPORATION,2010-12-31,14117000.0,212518000.0,WSFS,14.5
2658,828944,WSFS FINANCIAL CORPORATION,2011-12-31,22677000.0,241080000.0,WSFS,12.18000030517578
3794,828944,WSFS FINANCIAL CORPORATION,2012-12-31,31311000.0,236980000.0,WSFS,14.466667175292969
4705,828944,WSFS FINANCIAL CORPORATION,2013-12-31,46882000.0,227073000.0,WSFS,25.31333351135254
5742,828944,WSFS FINANCIAL CORPORATION,2014-12-31,53757000.0,238615000.0,WSFS,25.03333282470703
7062,828944,WSFS FINANCIAL CORPORATION,2015-12-31,53533000.0,272832000.0,WSFS,34.15999984741211
8125,828944,WSFS FINANCIAL CORPORATION,2016-12-31,64080000.0,321639000.0,WSFS,42.650001525878906
11986,828944,WSFS FINANCIAL CORPORATION,2017-12-31,50244000.0,379370000.0,WSFS,50.59999847412109
14315,828944,WSFS FINANCIAL CORPORATION,2018-12-31,134743000.0,455514000.0,WSFS,37.90999984741211
16795,828944,WSFS FINANCIAL CORPORATION,2019-12-31,148809000.0,709201000.0,WSFS,44.59000015258789
19830,828944,WSFS FINANCIAL CORPORATION,2020-12-31,114774000.0,715430000.0,WSFS,38.130001068115234
23376,828944,WSFS FINANCIAL CORPORATION,2021-12-31,271442000.0,641849000.0,WSFS,49.720001220703125
9743,719955,"WILLIAMS-SONOMA, INC.",2017-01-29,305387000.0,5083812000.0,WSM,48.38999938964844
12192,719955,"WILLIAMS-SONOMA, INC.",2018-01-28,259545000.0,5292359000.0,WSM,51.15999984741211
14909,719955,"WILLIAMS-SONOMA, INC.",2019-02-03,333684000.0,5671593000.0,WSM,50.45000076293945
17767,719955,"WILLIAMS-SONOMA, INC.",2020-02-02,356062000.0,5898008000.0,WSM,73.44000244140625
20695,719955,"WILLIAMS-SONOMA, INC.",2021-01-31,680714000.0,6783189000.0,WSM,101.83999633789062
23686,719955,"WILLIAMS-SONOMA, INC.",2022-01-30,1126337000.0,8245936000.0,WSM,194.83999633789065
323,105016,"WATSCO, INC.",2009-12-31,43314000.0,2001815000.0,WSO,50.15999984741211
1239,105016,"WATSCO, INC.",2010-12-31,80760000.0,2844595000.0,WSO,60.27000045776367
2677,105016,"WATSCO, INC.",2011-12-31,90450000.0,2977759000.0,WSO,
3695,105016,"WATSCO, INC.",2012-12-31,103334000.0,3431712000.0,WSO,71.69000244140625
4814,105016,"WATSCO, INC.",2013-12-31,127723000.0,3743330000.0,WSO,95.95999908447266
5479,105016,"WATSCO, INC.",2014-12-31,151387000.0,3944540000.0,WSO,101.5
7144,105016,"WATSCO, INC.",2015-12-31,172929000.0,4113239000.0,WSO,127.11000061035156
8303,105016,"WATSCO, INC.",2016-12-31,182810000.0,4220702000.0,WSO,149.0
11574,105016,"WATSCO, INC.",2017-12-31,208221000.0,4341955000.0,WSO,167.5
13369,105016,"WATSCO, INC.",2018-12-31,242932000.0,4546653000.0,WSO,153.6999969482422
17654,105016,"WATSCO, INC.",2019-12-31,245950000.0,4770362000.0,WSO,177.97000122070312
19880,105016,"WATSCO, INC.",2020-12-31,269579000.0,5054928000.0,WSO,227.3600006103516
21494,105016,"WATSCO, INC.",2021-12-31,418945000.0,6280192000.0,WSO,292.7099914550781
332,105016,"WATSCO, INC.",2009-12-31,43314000.0,2001815000.0,WSO-B,49.70000076293945
1237,105016,"WATSCO, INC.",2010-12-31,80760000.0,2844595000.0,WSO-B,60.290000915527344
2697,105016,"WATSCO, INC.",2011-12-31,90450000.0,2977759000.0,WSO-B,63.2599983215332
3688,105016,"WATSCO, INC.",2012-12-31,103334000.0,3431712000.0,WSO-B,71.93000030517578
4826,105016,"WATSCO, INC.",2013-12-31,127723000.0,3743330000.0,WSO-B,96.18000030517578
5463,105016,"WATSCO, INC.",2014-12-31,151387000.0,3944540000.0,WSO-B,101.79000091552734
7145,105016,"WATSCO, INC.",2015-12-31,172929000.0,4113239000.0,WSO-B,128.0
8288,105016,"WATSCO, INC.",2016-12-31,182810000.0,4220702000.0,WSO-B,147.5500030517578
11573,105016,"WATSCO, INC.",2017-12-31,208221000.0,4341955000.0,WSO-B,166.6199951171875
13417,105016,"WATSCO, INC.",2018-12-31,242932000.0,4546653000.0,WSO-B,153.75999450683594
16534,105016,"WATSCO, INC.",2019-12-31,245950000.0,4770362000.0,WSO-B,178.47999572753906
19842,105016,"WATSCO, INC.",2020-12-31,269579000.0,5054928000.0,WSO-B,227.16000366210935
21495,105016,"WATSCO, INC.",2021-12-31,418945000.0,6280192000.0,WSO-B,302.69000244140625
9455,1175535,Whitestone REIT,2016-12-31,7931000.0,104437000.0,WSR,13.40999984741211
10889,1175535,Whitestone REIT,2017-12-31,8334000.0,125959000.0,WSR,14.770000457763672
14351,1175535,Whitestone REIT,2018-12-31,21431000.0,119863000.0,WSR,14.079999923706056
15754,1175535,WHITESTONE REIT,2019-12-31,23683000.0,119251000.0,WSR,14.039999961853027
20435,1175535,WHITESTONE REIT,2020-12-31,6034000.0,117915000.0,WSR,7.519999980926514
22639,1175535,WHITESTONE REIT,2021-12-31,12048000.0,125365000.0,WSR,9.260000228881836
14079,105770,"WEST PHARMACEUTICAL SERVICES, INC.",2018-12-31,206900000.0,1717400000.0,WST,105.91999816894533
16694,105770,"WEST PHARMACEUTICAL SERVICES, INC.",2019-12-31,241700000.0,1839900000.0,WST,147.02999877929688
18790,105770,"WEST PHARMACEUTICAL SERVICES, INC.",2020-12-31,346200000.0,2146900000.0,WST,275.1600036621094
23293,105770,"WEST PHARMACEUTICAL SERVICES, INC.",2021-12-31,661800000.0,2831600000.0,WST,442.6600036621094
7055,945983,"Wayside Technology Group, Inc.",2015-12-31,5830000.0,382090000.0,WSTG,18.56999969482422
8749,945983,"Wayside Technology Group, Inc.",2016-12-31,5901000.0,418131000.0,WSTG,17.5
11952,945983,"Wayside Technology Group, Inc.",2017-12-31,5062000.0,449379000.0,WSTG,15.649999618530272
12858,945983,"Wayside Technology Group, Inc.",2018-12-31,3538000.0,181444000.0,WSTG,11.350000381469728
16812,945983,"Wayside Technology Group, Inc.",2019-12-31,6787000.0,208759000.0,WSTG,14.4399995803833
19543,945983,"Wayside Technology Group, Inc.",2020-12-31,4474000.0,251568000.0,WSTG,20.88999938964844
22562,945983,"Wayside Technology Group, Inc.",2021-12-31,9198000.0,282582000.0,WSTG,32.0
1773,1002135,"WESTELL TECHNOLOGIES, INC.",2011-03-31,67936000.0,147849000.0,WSTL,13.079999923706056
10673,1015328,WINTRUST FINANCIAL CORP,2017-12-31,257682000.0,138994000.0,WTFC,83.8499984741211
13002,1015328,WINTRUST FINANCIAL CORP,2018-12-31,343166000.0,152513000.0,WTFC,77.3499984741211
17533,1015328,Wintrust Financial Corp,2019-12-31,355697000.0,161465000.0,WTFC,67.91000366210938
18309,1015328,Wintrust Financial Corp,2020-12-31,292990000.0,170130000.0,WTFC,54.4900016784668
22474,1015328,Wintrust Financial Corp,2021-12-31,466151000.0,207172000.0,WTFC,87.52999877929688
10696,1015328,WINTRUST FINANCIAL CORP,2017-12-31,257682000.0,138994000.0,WTFCM,27.88999938964844
13001,1015328,WINTRUST FINANCIAL CORP,2018-12-31,343166000.0,152513000.0,WTFCM,25.625
17534,1015328,Wintrust Financial Corp,2019-12-31,355697000.0,161465000.0,WTFCM,28.63999938964844
18311,1015328,Wintrust Financial Corp,2020-12-31,292990000.0,170130000.0,WTFCM,27.34000015258789
22449,1015328,Wintrust Financial Corp,2021-12-31,466151000.0,207172000.0,WTFCM,27.75
10698,1015328,WINTRUST FINANCIAL CORP,2017-12-31,257682000.0,138994000.0,WTFCP,
12927,1015328,WINTRUST FINANCIAL CORP,2018-12-31,343166000.0,152513000.0,WTFCP,
17568,1015328,Wintrust Financial Corp,2019-12-31,355697000.0,161465000.0,WTFCP,
18330,1015328,Wintrust Financial Corp,2020-12-31,292990000.0,170130000.0,WTFCP,27.65999984741211
22456,1015328,Wintrust Financial Corp,2021-12-31,466151000.0,207172000.0,WTFCP,27.8700008392334
353,1288403,W&T OFFSHORE INC,2009-12-31,-187919000.0,610996000.0,WTI,11.699999809265137
1358,1288403,W&T OFFSHORE INC,2010-12-31,117892000.0,705783000.0,WTI,16.75
2462,1288403,W&T OFFSHORE INC,2011-12-31,172817000.0,971047000.0,WTI,20.020000457763672
3541,1288403,W&T OFFSHORE INC,2012-12-31,71984000.0,874491000.0,WTI,16.56999969482422
4922,1288403,W&T OFFSHORE INC,2013-12-31,51322000.0,984088000.0,WTI,17.200000762939453
6170,1288403,W&T OFFSHORE INC,2014-12-31,-11661000.0,948708000.0,WTI,7.53000020980835
7554,1288403,W&T OFFSHORE INC,2015-12-31,-1044718000.0,507265000.0,WTI,3.75
7974,1288403,W&T OFFSHORE INC,2016-12-31,-249020000.0,399986000.0,WTI,1.690000057220459
11794,1288403,W&T OFFSHORE INC,2017-12-31,79682000.0,487096000.0,WTI,3.140000104904175
13984,1288403,W&T OFFSHORE INC,2018-12-31,248827000.0,580706000.0,WTI,5.809999942779541
16560,1288403,"W&T OFFSHORE, INC.",2019-12-31,74086000.0,534896000.0,WTI,4.28000020980835
19793,1288403,"W&T OFFSHORE, INC.",2020-12-31,37790000.0,346634000.0,WTI,1.9600000381469729
21315,1288403,"W&T OFFSHORE, INC.",2021-12-31,-41478000.0,558010000.0,WTI,3.440000057220459
653,776867,"WHITE MOUNTAINS INSURANCE GROUP, LTD.",2009-12-31,470000000.0,3443300000.0,WTM,332.6600036621094
1692,776867,"WHITE MOUNTAINS INSURANCE GROUP, LTD.",2010-12-31,86500000.0,2566700000.0,WTM,317.5
10379,1601669,Watford Holdings Ltd.,2017-12-31,10741000.0,607644000.0,WTRE,32.25
14738,1601669,Watford Holdings Ltd.,2018-12-31,-34883000.0,575235000.0,WTRE,28.61000061035156
16176,1601669,Watford Holdings Ltd.,2019-12-31,62541000.0,687365000.0,WTRE,30.56999969482422
19076,1601669,Watford Holdings Ltd.,2020-12-31,64914000.0,676378000.0,WTRE,26.11000061035156
558,78128,"Essential Utilities, Inc.",2009-12-31,104353000.0,609897000.0,WTRG,14.008000373840332
1087,78128,"Essential Utilities, Inc.",2010-12-31,123975000.0,653812000.0,WTRG,17.239999771118164
2193,78128,"Essential Utilities, Inc.",2011-12-31,143069000.0,680677000.0,WTRG,17.520000457763672
3783,78128,"Essential Utilities, Inc.",2012-12-31,196563000.0,750685000.0,WTRG,20.43199920654297
5092,78128,"Essential Utilities, Inc.",2013-12-31,221300000.0,761893000.0,WTRG,24.06999969482422
5946,78128,"Essential Utilities, Inc.",2014-12-31,233239000.0,779903000.0,WTRG,26.57999992370605
6715,78128,"Essential Utilities, Inc.",2015-12-31,201790000.0,814204000.0,WTRG,29.350000381469727
9636,78128,"Essential Utilities, Inc.",2016-12-31,234182000.0,819875000.0,WTRG,29.729999542236328
10772,78128,"Essential Utilities, Inc.",2017-12-31,239738000.0,809525000.0,WTRG,37.9900016784668
