,cik,ticker,name,date,shares,netincome,revenue,pe,close,revenue growth for previous 2 years,income growth for previous 2 years,price growth for previous 2 years,price growth for next 2 years,revtimesincome,revplusincome,revtimesrev,inctimesinc,pricetimesrev,priceplusrev,priceplusrevplusinc,inctimestimesrev
5259,64040,SPGI,S&P Global Inc.,2011-12-31,298100000.0,911000000.0,3954000000.0,3.2192388030936394,42.70000076293945,-0.179,0.116,0.129,0.479,-0.020764,-0.06299999999999999,-0.032041,0.013456000000000001,0.023091,-0.04999999999999999,0.06600000000000002,0.000431143696
5260,64040,SPGI,S&P Global Inc.,2012-12-31,278600000.0,437000000.0,4270000000.0,3.465209875888512,53.11000061035156,0.083,-0.273,0.241,0.347,-0.022659000000000002,-0.19,0.006889000000000001,-0.07452900000000001,0.020003,0.324,0.05099999999999999,-0.0005134302810000001
5261,64040,SPGI,S&P Global Inc.,2013-12-31,274500000.0,1376000000.0,4702000000.0,4.34926626967248,74.5,0.09,0.229,0.321,0.263,0.02061,0.319,0.0081,0.052441,0.02889,0.41100000000000003,0.64,0.0004247721
5262,64040,SPGI,S&P Global Inc.,2014-12-31,271500000.0,-115000000.0,5051000000.0,5.023636854372268,93.45999908447266,0.087,0.775,0.326,0.33,0.067425,0.862,0.007568999999999999,0.6006250000000001,0.028362,0.41300000000000003,1.1880000000000002,0.004546130625
5263,64040,SPGI,S&P Global Inc.,2015-12-31,271600000.0,1156000000.0,5313000000.0,4.931536294286273,96.47000122070312,0.063,0.001,0.138,0.377,6.3e-05,0.064,0.003969,1e-06,0.008694,0.201,0.202,3.969e-09
5264,64040,SPGI,S&P Global Inc.,2016-12-31,262800000.0,2106000000.0,5661000000.0,5.523859996219507,118.98999786376952,0.058,0.35,0.128,0.491,0.0203,0.408,0.0033640000000000002,0.12249999999999998,0.007424000000000001,0.186,0.536,0.00041209
5265,64040,SPGI,S&P Global Inc.,2017-12-31,256300000.0,1496000000.0,6063000000.0,6.995303134581604,165.47999572753906,0.068,0.137,0.31,0.458,0.009316000000000001,0.20500000000000002,0.0046240000000000005,0.018769000000000004,0.02108,0.378,0.515,8.678785600000003e-05
5266,64040,SPGI,S&P Global Inc.,2018-12-31,250900000.0,1958000000.0,6258000000.0,7.331347739395528,182.8600006103516,0.051,-0.036,0.24,0.578,-0.0018359999999999997,0.015,0.0026009999999999996,-0.0012959999999999998,0.01224,0.291,0.255,-3.3708959999999992e-06
5267,64040,SPGI,S&P Global Inc.,2019-12-31,245400000.0,2123000000.0,6699000000.0,9.694746753574751,264.6499938964844,0.051,0.191,0.264,0.312,0.009741,0.242,0.0026009999999999996,0.036481,0.013464,0.315,0.506,9.488708099999999e-05
5268,1005210,SPH,SUBURBAN PROPANE PARTNERS LP,2018-09-29,61557000.0,76534000.0,1344413000.0,1.0347923022777463,22.600000381469727,0.134,1.302,-0.186,-0.154,0.174468,1.436,0.017956000000000003,1.6952040000000002,-0.024924,-0.05199999999999999,1.25,0.03043908302400001
5269,1005210,SPH,SUBURBAN PROPANE PARTNERS LP,2019-09-28,61992000.0,68632000.0,1267705000.0,1.2005186953619789,24.549999237060547,0.033,0.344,0.005,-0.188,0.011352,0.377,0.0010890000000000001,0.11833599999999998,0.000165,0.038,0.38199999999999995,0.000128867904
5270,885740,SPNS,SAPIENS INTERNATIONAL CORP N V,2014-12-31,47210.0,14463000.0,157450000.0,0.0022248218710818,7.420000076293945,0.175,0.108,0.414,0.27,0.0189,0.283,0.030624999999999996,0.011663999999999999,0.07244999999999999,0.589,0.697,0.00035720999999999995
5271,885740,SPNS,SAPIENS INTERNATIONAL CORP N V,2015-12-31,48121.0,20016000.0,185636000.0,0.0028203391880185,10.880000114440918,0.171,0.313,0.241,0.059,0.053523,0.484,0.029241000000000003,0.097969,0.041211000000000005,0.41200000000000003,0.7250000000000001,0.0028647115290000003
5272,885740,SPNS,SAPIENS INTERNATIONAL CORP N V,2016-12-31,48947.0,19336000.0,216190000.0,0.0030814036412201,13.609999656677246,0.172,0.156,0.354,0.286,0.026831999999999998,0.32799999999999996,0.029583999999999996,0.024336,0.06088799999999999,0.526,0.682,0.0007199562239999999
5273,885740,SPNS,SAPIENS INTERNATIONAL CORP N V,2018-12-31,49827000.0,13785000.0,289707000.0,2.096570359334634,12.1899995803833,0.157,-0.16,-0.054,0.706,-0.02512,-0.0030000000000000027,0.024649,-0.0256,-0.008478,0.10300000000000001,-0.056999999999999995,-0.0006310144000000001
5274,1576018,SPNT,SIRIUSPOINT LTD.,2015-12-31,104003820.0,-87390000.0,574750000.0,2.571368918951598,14.210000038146973,0.095,-0.529,-0.077,-0.148,-0.050255,-0.43400000000000005,0.009025,-0.279841,-0.007315,0.018000000000000002,-0.511,-0.002525565025
5275,1576018,SPNT,SIRIUSPOINT LTD.,2016-12-31,104060052.0,27635000.0,689015000.0,1.7896731651644155,11.850000381469728,0.14,0.001,-0.106,-0.102,0.00014000000000000001,0.14100000000000001,0.019600000000000003,1e-06,-0.01484,0.034000000000000016,0.03500000000000002,1.9600000000000003e-08
5276,1576018,SPNT,SIRIUSPOINT LTD.,2019-12-31,91835990.0,200600000.0,982600000.0,0.8925643415594596,9.550000190734863,0.023,0.001,-0.249,-0.102,2.3e-05,0.024,0.000529,1e-06,-0.0057269999999999995,-0.226,-0.225,5.289999999999999e-10
5277,831547,SPPI,SPECTRUM PHARMACEUTICALS INC,2013-12-31,60729128.0,-62134000.0,143475000.0,4.07612134232373,9.630000114440918,-0.109,0.374,-0.166,-0.211,-0.040766,0.265,-0.011881,0.139876,-0.018094000000000002,-0.275,0.09899999999999998,0.001661866756
5278,1364885,SPR,"Spirit AeroSystems Holdings, Inc.",2018-12-31,108000000.0,617000000.0,7222000000.0,1.2244585576528857,81.87999725341797,0.031,0.147,0.186,-0.32,0.004556999999999999,0.178,0.0009609999999999999,0.021608999999999996,0.005766,0.217,0.364,2.0766248999999995e-05
5279,1364885,SPR,"Spirit AeroSystems Holdings, Inc.",2019-12-31,103600000.0,530100000.0,7863100000.0,1.1461336850207329,86.98999786376953,0.061,0.222,0.016,-0.34,0.013542,0.28300000000000003,0.003721,0.049284,0.000976,0.077,0.299,0.000183385764
5280,1092699,SPSC,"SPS COMMERCE, INC.",2015-12-31,16565000.0,4639000.0,158518000.0,3.883189274860783,37.15999984741211,0.232,1.101,0.063,0.071,0.255432,1.333,0.053824000000000004,1.2122009999999999,0.014616,0.29500000000000004,1.396,0.065245506624
5281,1092699,SPSC,"SPS COMMERCE, INC.",2016-12-31,16947000.0,4963000.0,193295000.0,3.036598549134862,34.6349983215332,0.229,0.355,0.09,0.275,0.08129499999999999,0.584,0.052441,0.126025,0.02061,0.319,0.6739999999999999,0.006608877025
5282,1092699,SPSC,"SPS COMMERCE, INC.",2017-12-31,34366000.0,351000.0,220566000.0,3.931041793696642,25.229999542236328,0.179,-0.724,-0.176,1.021,-0.129596,-0.5449999999999999,0.032041,-0.524176,-0.031504,0.0030000000000000027,-0.721,-0.016795123215999998
5283,1092699,SPSC,"SPS COMMERCE, INC.",2018-12-31,34392000.0,23872000.0,248240000.0,5.904024886101475,42.6150016784668,0.133,1.197,0.109,0.819,0.159201,1.33,0.017689000000000003,1.4328090000000002,0.014497000000000001,0.242,1.439,0.02534495840100001
5284,877422,SPTN,SPARTANNASH COMPANY,2018-12-29,35217000.0,33572000.0,8064552000.0,0.0779489627488568,17.850000381469727,0.033,0.001,-0.298,0.157,3.3e-05,0.034,0.0010890000000000001,1e-06,-0.009834,-0.265,-0.264,1.089e-09
5285,877422,SPTN,SPARTANNASH COMPANY,2019-12-28,35359000.0,5742000.0,8536065000.0,0.0586550634987719,14.15999984741211,0.035,-0.586,-0.253,0.3,-0.02051,-0.5509999999999999,0.0012250000000000002,-0.343396,-0.008855000000000002,-0.218,-0.8039999999999999,-0.00042066010000000004
5286,1132105,SPWH,"SPORTSMAN’S WAREHOUSE HOLDINGS, INC.",2019-02-02,42878000.0,23750000.0,849129000.0,0.2211744563040453,4.380000114440918,0.043,-0.105,-0.317,0.972,-0.004514999999999999,-0.062,0.0018489999999999997,-0.011024999999999998,-0.013630999999999999,-0.274,-0.379,-2.0385224999999994e-05
5287,1132105,SPWH,"SPORTSMAN’S WAREHOUSE HOLDINGS, INC.",2020-02-01,43166000.0,20215000.0,886401000.0,0.3910453265208798,8.029999732971191,0.046,0.067,0.102,0.457,0.003082,0.113,0.002116,0.004489000000000001,0.004692,0.148,0.215,9.498724000000002e-06
5288,867773,SPWR,SUNPOWER CORP,2019-12-29,144796000.0,22159000.0,1092226000.0,0.6502597670716446,4.905043125152588,-0.22,0.062,-0.048,1.417,-0.01364,-0.158,-0.0484,0.0038439999999999998,-0.01056,-0.268,-0.20600000000000002,0.0001860496
5289,88205,SPXC,SPX CORP,2018-12-31,43054000.0,81200000.0,1512600000.0,0.8419524770033322,29.57999992370605,0.013,-0.046,0.1,0.402,-0.000598,-0.033,0.000169,-0.002116,0.0013,0.113,0.067,-3.576039999999999e-07
5290,88205,SPXC,SPX Corp,2019-12-31,43942000.0,65300000.0,1123600000.0,1.8685908742967812,47.77999877929688,-0.112,-0.145,0.224,0.103,0.016239999999999997,-0.257,-0.012544000000000001,-0.021025,0.025088000000000003,0.112,-0.03299999999999999,-0.0002637376
5291,1512673,SQ,"BLOCK, INC.",2019-12-31,424999000.0,375446000.0,4713500000.0,6.232297029234034,69.12000274658203,0.459,0.179,0.328,0.736,0.082161,0.638,0.210681,0.032041,0.15055200000000002,0.787,0.966,0.006750429921
5292,1126956,SR,Spire Inc.,2013-09-30,25900000.0,52800000.0,1017000000.0,1.1679193862419917,45.86000061035156,-0.197,-0.091,0.11,0.127,0.017927000000000002,-0.28800000000000003,-0.038809,-0.008281,0.021670000000000002,-0.08700000000000001,-0.178,-0.000321377329
5293,1126956,SR,Spire Inc.,2014-09-30,35800000.0,84600000.0,1627200000.0,1.0879486401875813,49.45000076293945,0.203,0.162,0.088,0.162,0.032886000000000006,0.365,0.041209,0.026244,0.017864,0.29100000000000004,0.45300000000000007,0.0010814889960000002
5294,1126956,SR,Spire Inc.,2019-09-30,50700000.0,184600000.0,1952400000.0,2.204686579267599,84.9000015258789,0.386,0.87,0.36,-0.113,0.33582,1.256,0.14899600000000002,0.7569,0.13896,0.746,1.616,0.11277507240000001
5295,1308606,SRC,"SPIRIT REALTY CAPITAL, INC.",2016-12-31,93843552.0,97446000.0,435340000.0,11.512848154790046,53.40807342529297,-0.15,0.023,0.009,-0.01,-0.00345,-0.127,-0.0225,0.000529,0.0013499999999999999,-0.141,-0.118,1.1902499999999998e-05
5296,1308606,SRC,"SPIRIT REALTY CAPITAL, INC.",2017-12-31,93586991.0,77148000.0,431258000.0,8.310579679704224,38.29596328735352,0.035,-0.09,-0.067,-0.019,-0.00315,-0.05499999999999999,0.0012250000000000002,-0.0081,-0.0023450000000000003,-0.032,-0.122,-9.9225e-06
5297,1308606,SRC,"SPIRIT REALTY CAPITAL, INC.",2018-12-31,86321268.0,132052000.0,445125000.0,7.1946507409923,37.09999847412109,0.011,0.164,-0.166,0.096,0.001804,0.17500000000000002,0.00012099999999999999,0.026896000000000003,-0.001826,-0.155,0.009000000000000008,3.254416e-06
5298,1308606,SRC,"SPIRIT REALTY CAPITAL, INC.",2019-12-31,90621808.0,175266000.0,516427000.0,9.19507089574694,52.400001525878906,0.094,0.507,0.17,-0.078,0.047658,0.601,0.008836,0.257049,0.01598,0.264,0.771,0.002271284964
5299,1308606,SRC-PA,"SPIRIT REALTY CAPITAL, INC.",2019-12-31,90621808.0,175266000.0,516427000.0,4.474700401024734,25.5,0.094,0.507,0.017,-0.002,0.047658,0.601,0.008836,0.257049,0.001598,0.111,0.618,0.002271284964
5300,861878,SRCL,"Stericycle, Inc.",2011-12-31,85467421.0,234751000.0,1676048000.0,4.131486784693244,81.0199966430664,0.193,0.156,0.211,0.261,0.030108,0.349,0.037249000000000004,0.024336,0.040723,0.404,0.56,0.0009064916640000001
5301,861878,SRCL,"Stericycle, Inc.",2012-12-31,85401365.0,267996000.0,1913149000.0,4.172422373165767,93.47000122070312,0.152,0.135,0.125,0.136,0.02052,0.28700000000000003,0.023104,0.018225,0.019,0.277,0.41200000000000003,0.00042107040000000003
5302,861878,SRCL,"Stericycle, Inc.",2013-12-31,85902550.0,311372000.0,2142807000.0,4.709631741155016,117.4800033569336,0.13,0.152,0.204,-0.212,0.01976,0.28200000000000003,0.016900000000000002,0.023104,0.02652,0.33399999999999996,0.486,0.0003904576
5303,861878,SRCL,"Stericycle, Inc.",2014-12-31,84932792.0,326456000.0,2555601000.0,4.284524614414932,128.9199981689453,0.156,0.104,0.174,-0.283,0.016224,0.26,0.024336,0.010816,0.027143999999999998,0.32999999999999996,0.43399999999999994,0.00026321817599999996
5304,861878,SRCL,"Stericycle, Inc.",2015-12-31,84900000.0,267000000.0,2985900000.0,3.432508826028231,120.72000122070312,0.18,-0.074,0.013,-0.449,-0.013319999999999999,0.106,0.0324,-0.005475999999999999,0.0023399999999999996,0.193,0.11900000000000001,-0.00017742239999999997
5305,861878,SRCL,"Stericycle, Inc.",2016-12-31,84900000.0,206300000.0,3562300000.0,1.7390879778900417,72.97000122070312,0.18,-0.205,-0.248,-0.072,-0.036899999999999995,-0.024999999999999994,0.0324,-0.04202499999999999,-0.04464,-0.068,-0.273,-0.0013616099999999996
5306,861878,SRCL,"Stericycle, Inc.",2017-12-31,85300000.0,42400000.0,3580700000.0,1.57964721751279,66.30999755859375,0.095,-0.601,-0.259,0.03,-0.057095,-0.506,0.009025,-0.361201,-0.024605000000000002,-0.164,-0.765,-0.003259839025
5307,861878,SRCL,"Stericycle, Inc.",2018-12-31,87100000.0,-244700000.0,3485900000.0,0.9167500158886808,36.68999862670898,-0.011,-0.546,-0.291,0.385,0.006006,-0.557,-0.00012099999999999999,-0.29811600000000005,-0.0032009999999999994,-0.302,-0.8480000000000001,-3.6072036e-05
5308,1032208,SRE,SEMPRA ENERGY,2012-12-31,241347000.0,859000000.0,9647000000.0,1.7117198401659006,68.41999816894531,0.035,0.1,0.169,0.204,0.0035000000000000005,0.135,0.0012250000000000002,0.010000000000000002,0.005915000000000001,0.20400000000000001,0.30400000000000005,1.2250000000000005e-05
5309,1032208,SRE,SEMPRA ENERGY,2013-12-31,243863000.0,1001000000.0,10557000000.0,2.04293306008986,88.44000244140625,0.025,-0.133,0.289,0.062,-0.0033250000000000003,-0.10800000000000001,0.0006250000000000001,-0.017689000000000003,0.007225,0.314,0.181,-1.1055625000000005e-05
5310,1032208,SRE,SEMPRA ENERGY,2014-12-31,245891000.0,1161000000.0,11035000000.0,2.489660376569077,111.7300033569336,0.069,0.162,0.278,0.041,0.011178,0.231,0.0047610000000000005,0.026244,0.019182000000000005,0.34700000000000003,0.509,0.000124947684
5311,1032208,SRE,SEMPRA ENERGY,2015-12-31,248249000.0,1349000000.0,10231000000.0,2.407755752453857,99.2300033569336,-0.016,0.161,0.059,0.104,-0.002576,0.14500000000000002,-0.000256,0.025921000000000003,0.000944,0.043,0.20400000000000001,6.635776e-06
5312,1628063,SRG,SERITAGE GROWTH PROPERTIES,2018-12-31,35560000.0,-73472000.0,214754000.0,6.2822874133463,37.93999862670898,-0.071,-0.244,-0.108,-0.385,0.017324,-0.315,-0.0050409999999999995,-0.059536,-0.0076679999999999995,-0.179,-0.423,-0.00030012097599999997
5313,1628063,SRG,SERITAGE GROWTH PROPERTIES,2019-12-31,36413000.0,-59397000.0,168633000.0,9.129539269007472,42.27999877929688,-0.164,0.094,0.019,-0.417,-0.015416000000000001,-0.07,-0.026896000000000003,0.008836,0.003116,-0.14500000000000002,-0.05100000000000002,0.00023765305600000004
5314,1628063,SRG-PA,SERITAGE GROWTH PROPERTIES,2019-12-31,36413000.0,-59397000.0,168633000.0,5.482474057718648,25.38999938964844,-0.164,0.094,0.022,-0.023,-0.015416000000000001,-0.07,-0.026896000000000003,0.008836,0.003608,-0.14200000000000002,-0.048000000000000015,0.00023765305600000004
5315,1043337,SRI,"STONERIDGE, INC.",2012-12-31,26377352.0,5361000.0,612466000.0,0.212322546609979,4.929999828338623,-0.018,-0.317,-0.384,0.722,0.005705999999999999,-0.335,-0.00032399999999999996,-0.10048900000000001,-0.006912,-0.402,-0.7190000000000001,-3.2558436e-05
5316,1043337,SRI,"STONERIDGE, INC.",2013-12-31,26670501.0,15131000.0,659486000.0,0.522097760741554,12.90999984741211,-0.072,-0.445,0.254,0.109,0.03204,-0.517,-0.005183999999999999,-0.198025,0.018288,0.182,-0.263,-0.0010265615999999998
5317,1043337,SRI,"STONERIDGE, INC.",2014-12-31,26923809.0,-47108000.0,660579000.0,0.4426307171382132,10.859999656677246,0.039,0.681,0.484,0.45,0.026559000000000003,0.7200000000000001,0.001521,0.4637610000000001,0.018876,0.523,1.2040000000000002,0.0007053804810000002
5318,1043337,SRI,"STONERIDGE, INC.",2015-12-31,27337954.0,22774000.0,644812000.0,0.6202649301634904,14.630000114440918,-0.011,0.001,0.064,0.352,-1.1e-05,-0.009999999999999998,-0.00012099999999999999,1e-06,0.000704,0.053000000000000005,0.054000000000000006,1.2099999999999997e-10
5319,1043337,SRI,"STONERIDGE, INC.",2016-12-31,27763990.0,77461000.0,695977000.0,0.633087757386614,15.869999885559082,0.026,0.845,0.209,0.298,0.02197,0.871,0.000676,0.7140249999999999,0.005434,0.235,1.08,0.0004826808999999999
5320,920371,SSD,SIMPSON MANUFACTURING CO INC /CA/,2018-12-31,46213000.0,126633000.0,1078809000.0,2.31876980944802,54.130001068115234,0.119,0.188,0.072,0.46,0.022372,0.307,0.014160999999999998,0.035344,0.008568,0.191,0.379,0.0005005063839999999
5321,920371,SSD,"Simpson Manufacturing Co., Inc.",2019-12-31,44735000.0,133982000.0,1136539000.0,3.196090819126853,81.19999694824219,0.079,0.203,0.164,0.192,0.016037000000000003,0.28200000000000003,0.006241,0.041209,0.012956,0.243,0.446,0.00025718536900000004
5322,1402436,SSNC,"SS&C TECHNOLOGIES HOLDINGS, INC.",2018-12-31,232500000.0,103200000.0,3421100000.0,3.2723028718151603,48.150001525878906,0.52,-0.112,0.267,0.259,-0.05824,0.40800000000000003,0.27040000000000003,-0.012544000000000001,0.13884000000000002,0.787,0.675,-0.0033918976000000007
5323,1402436,SSNC,"SS&C TECHNOLOGIES HOLDINGS, INC.",2019-12-31,252900000.0,438500000.0,4632900000.0,3.2779996993357536,60.04999923706055,0.663,0.155,0.206,0.127,0.10276500000000001,0.8180000000000001,0.43956900000000004,0.024025,0.136578,0.869,1.024,0.010560645225000002
5324,1549346,SSTK,"SHUTTERSTOCK, INC.",2018-12-31,34935000.0,54687000.0,623250000.0,2.141783101509912,38.209999084472656,0.123,0.295,-0.099,0.727,0.036285,0.418,0.015129,0.08702499999999999,-0.012177,0.023999999999999994,0.31899999999999995,0.001316601225
5325,1549346,SSTK,"Shutterstock, Inc.",2019-12-31,35285000.0,20108000.0,650523000.0,2.255339726049294,41.58000183105469,0.081,0.097,-0.011,0.656,0.007857000000000001,0.178,0.006561,0.009409,-0.000891,0.07,0.167,6.1732449e-05
5326,1517396,SSYS,STRATASYS LTD.,2018-12-31,53751.0,-10964000.0,663237000.0,0.0017335188736349,21.38999938964844,-0.007,0.599,0.089,0.123,-0.004193,0.592,-4.9000000000000005e-05,0.358801,0.000623,0.08199999999999999,0.6809999999999999,1.7581249e-05
5327,1517396,SSYS,STRATASYS LTD.,2019-12-31,54260.0,-10849000.0,636080000.0,0.0015730009259495,18.440000534057617,-0.025,0.32,-0.08,0.209,-0.008,0.295,-0.0006250000000000001,0.1024,-0.002,-0.10500000000000001,0.215,6.400000000000001e-05
5328,1477294,ST,SENSATA TECHNOLOGIES HOLDING PLC,2018-12-31,168570000.0,598995000.0,3521627000.0,2.214331022865525,46.2599983215332,0.049,0.511,0.113,0.097,0.025039000000000002,0.56,0.0024010000000000004,0.261121,0.005537,0.162,0.673,0.000626951521
5329,1477294,ST,SENSATA TECHNOLOGIES HOLDING PLC,2019-12-31,160946000.0,282714000.0,3450631000.0,2.4016215614310883,51.4900016784668,0.022,-0.168,0.015,0.04,-0.003696,-0.14600000000000002,0.00048399999999999995,-0.028224000000000003,0.00032999999999999994,0.037,-0.131,-1.3660416e-05
5330,1479094,STAG,"STAG INDUSTRIAL, INC.",2018-12-31,103401000.0,92926000.0,350993000.0,7.89221689511313,26.790000915527344,0.184,0.641,0.078,0.275,0.11794400000000001,0.825,0.033856,0.410881,0.014352,0.262,0.903,0.013910787135999999
5331,1479094,STAG,"STAG INDUSTRIAL, INC.",2019-12-31,125389000.0,49281000.0,405950000.0,9.572127309522688,30.989999771118164,0.161,0.255,0.047,0.186,0.041055,0.41600000000000004,0.025921000000000003,0.065025,0.007567,0.20800000000000002,0.463,0.0016855130250000001
5332,1095651,STAR,iStar Inc.,2011-12-31,88688000.0,-22064000.0,462465000.0,1.066254256917241,5.559999942779541,-0.22,0.001,0.474,0.541,-0.00022,-0.219,-0.0484,1e-06,0.10428,0.254,0.255,4.8399999999999997e-08
5333,1095651,STAR,iStar Inc.,2015-12-31,84987000.0,-2435000.0,496034000.0,2.261595745029607,13.199999809265137,0.117,0.001,0.314,-0.167,0.00011700000000000001,0.11800000000000001,0.013689000000000002,1e-06,0.036738,0.431,0.432,1.3689000000000001e-08
5334,1095651,STAR,iStar Inc.,2016-12-31,73453000.0,95306000.0,455187000.0,1.9719273169358245,12.220000267028809,0.011,0.001,-0.075,0.031,1.1e-05,0.012,0.00012099999999999999,1e-06,-0.0008249999999999999,-0.064,-0.063,1.2099999999999997e-10
5335,1095651,STAR,iStar Inc.,2017-12-31,71021000.0,175682000.0,679202000.0,1.2025016121860654,11.5,0.17,0.358,-0.067,0.107,0.060860000000000004,0.528,0.028900000000000006,0.128164,-0.01139,0.10300000000000001,0.46099999999999997,0.003703939600000001
5336,1095651,STAR,iStar Inc.,2018-12-31,67958000.0,-32262000.0,798122000.0,0.7808015130328243,9.170000076293944,0.324,0.358,-0.134,0.629,0.115992,0.6819999999999999,0.104976,0.128164,-0.043416,0.19,0.548,0.013454144064
5337,1095651,STAR,iStar Inc.,2019-12-31,64696000.0,324042000.0,273705000.0,3.070462816507776,12.989999771118164,-0.365,0.001,0.063,0.368,-0.000365,-0.364,-0.13322499999999998,1e-06,0.022994999999999998,-0.302,-0.301,1.3322499999999998e-07
5338,1095651,STAR-PD,iStar Inc.,2011-12-31,88688000.0,-22064000.0,462465000.0,2.972471430270399,15.5,-0.22,0.001,0.447,0.251,-0.00022,-0.219,-0.0484,1e-06,0.09834,0.227,0.228,4.8399999999999997e-08
5339,1095651,STAR-PD,iStar Inc.,2015-12-31,84987000.0,-2435000.0,496034000.0,4.159177462726479,24.275400161743164,0.117,0.001,0.06,-0.004,0.00011700000000000001,0.11800000000000001,0.013689000000000002,1e-06,0.00702,0.177,0.178,1.3689000000000001e-08
